"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D13","COMO","101",2019-04-26,0.0832013888888889,0.0995
"D13","COMO","101",2019-04-27,0.0424097222222222,0.0145
"D13","COMO","101",2019-04-28,0.0763576388888889,0.0945
"D13","COMO","101",2019-04-29,0.103385416666667,0.137
"D13","COMO","101",2019-04-30,0.126704861111111,0.1225
"D13","COMO","101",2019-05-01,0.179486111111111,0.184
"D13","COMO","101",2019-05-02,0.185934027777778,0.1915
"D13","COMO","101",2019-05-03,0.219027777777778,0.2185
"D13","COMO","101",2019-05-04,0.239826388888889,0.2165
"D13","COMO","101",2019-05-05,0.208936802973978,0.206
"D13","COMO","101",2019-05-06,0.26934965034965,0.241
"D13","COMO","101",2019-05-07,0.227923611111111,0.2355
"D13","COMO","101",2019-05-08,0.176895833333333,0.187
"D13","COMO","101",2019-05-09,0.0808958333333333,0.0775
"D13","COMO","101",2019-05-10,0.103100694444444,0.097
"D13","COMO","101",2019-05-11,0.148253472222222,0.144
"D13","COMO","101",2019-05-12,0.2169375,0.188
"D13","COMO","101",2019-05-13,0.203694444444444,0.1945
"D13","COMO","101",2019-05-14,0.100833333333333,0.0715
"D13","COMO","101",2019-05-15,0.147649305555556,0.1365
"D13","COMO","101",2019-05-16,0.214125,0.186
"D13","COMO","101",2019-05-17,0.209489583333333,0.193
"D13","COMO","101",2019-05-18,0.266569444444444,0.1215
"D13","COMO","101",2019-05-19,0.278302083333333,0.258
"D13","COMO","101",2019-05-20,0.0695451388888889,0.0565
"D13","COMO","101",2019-05-21,0.0839895833333333,0.004
"D13","COMO","101",2019-05-22,0.118204861111111,0.1125
"D13","COMO","101",2019-05-23,0.106840277777778,0.1095
"D13","COMO","101",2019-05-24,0.126427083333333,0.0715
"D13","COMO","101",2019-05-25,0.296375,0.178
"D13","COMO","101",2019-05-26,0.362267361111111,0.2735
"D13","COMO","101",2019-05-27,0.24759375,0.096
"D13","COMO","101",2019-05-28,0.439159722222222,0.4105
"D13","COMO","101",2019-05-29,0.384947916666667,0.395
"D13","COMO","101",2019-05-30,0.423725694444444,0.3755
"D13","COMO","101",2019-05-31,0.75571875,0.6535
"D13","COMO","101",2019-06-01,0.496479166666667,0.323
"D13","COMO","101",2019-06-02,0.469489583333333,0.267
"D13","COMO","101",2019-06-03,0.640364583333333,0.415
"D13","COMO","101",2019-06-04,0.739065972222222,0.438
"D13","COMO","101",2019-06-05,0.776604166666667,0.504
"D13","COMO","101",2019-06-06,0.752131944444444,0.4175
"D13","COMO","101",2019-06-07,1.11797222222222,0.675
"D13","COMO","101",2019-06-08,1.57107986111111,1.008
"D13","COMO","101",2019-06-09,1.61801388888889,1.461
"D13","COMO","101",2019-06-10,1.85072222222222,1.3505
"D13","COMO","101",2019-06-11,2.30853125,1.8495
"D13","COMO","101",2019-06-12,2.56092013888889,2.2395
"D13","COMO","101",2019-06-13,2.63915972222222,2.3435
"D13","COMO","101",2019-06-14,2.72760763888889,2.6025
"D13","COMO","101",2019-06-15,2.61626736111111,2.354
"D13","COMO","101",2019-06-16,2.88453125,2.567
"D13","COMO","101",2019-06-17,3.16173263888889,3.147
"D13","COMO","101",2019-06-18,3.22853125,3.168
"D13","COMO","101",2019-06-19,3.85329513888889,3.282
"D13","COMO","101",2019-06-20,4.56187450980392,3.972
"D13","COMO","101",2019-06-21,4.04660069444444,3.823
"D13","COMO","101",2019-06-22,2.79818650793651,2.793
"D13","COMO","101",2019-06-23,2.08289930555556,2.103
"D13","COMO","101",2019-06-24,2.21943055555556,1.902
"D13","COMO","101",2019-06-25,3.7583125,3.1515
"D13","COMO","101",2019-06-26,4.7190625,4.4675
"D13","COMO","101",2019-06-27,5.35017813765182,4.849
"D13","COMO","101",2019-06-28,6.42364583333333,6
"D13","COMO","101",2019-06-29,6.8665,6.772
"D13","COMO","101",2019-06-30,6.89630208333333,6.84
"D13","COMO","101",2019-07-01,7.30223958333333,6.724
"D13","COMO","101",2019-07-02,7.48353603603604,7.342
"D13","COMO","101",2019-07-03,7.43472569444444,7.024
"D13","COMO","101",2019-07-04,8.32389236111111,8.2145
"D13","COMO","101",2019-07-05,8.50426041666667,8.3615
"D13","COMO","101",2019-07-06,8.78794097222222,8.998
"D13","COMO","101",2019-07-07,8.05096180555556,8.029
"D13","COMO","101",2019-07-08,8.48601736111111,8.529
"D13","COMO","101",2019-07-09,8.21848611111111,7.972
"D13","COMO","101",2019-07-10,8.52157638888889,8.277
"D13","COMO","101",2019-07-11,9.27826388888889,9.0515
"D13","COMO","101",2019-07-12,9.2530625,9.2015
"D13","COMO","101",2019-07-13,8.72992361111111,8.641
"D13","COMO","101",2019-07-14,9.52078819444444,9.414
"D13","COMO","101",2019-07-15,9.4655951417004,9.453
"D13","COMO","101",2019-07-16,9.23119444444444,8.965
"D13","COMO","101",2019-07-17,9.91148611111111,9.528
"D13","COMO","101",2019-07-18,9.91899652777778,9.722
"D13","COMO","101",2019-07-19,10.1869131944444,9.7375
"D13","COMO","101",2019-07-20,10.5428541666667,10.53
"D13","COMO","101",2019-07-21,9.8171875,9.6945
"D13","COMO","101",2019-07-22,10.0864444444444,10.0985
"D13","COMO","101",2019-07-23,9.08056944444444,8.871
"D13","COMO","101",2019-07-24,9.79734027777778,9.5085
"D13","COMO","101",2019-07-25,10.0817847222222,9.8495
"D13","COMO","101",2019-07-26,9.16351041666667,9.185
"D13","COMO","101",2019-07-27,9.3995625,9.229
"D13","COMO","101",2019-07-28,9.81678125,9.406
"D13","COMO","101",2019-07-29,9.29505714285714,9.233
"D13","COMO","101",2019-07-30,9.24790972222222,9.0365
"D13","COMO","101",2019-07-31,9.54773958333333,9.565
"D13","COMO","101",2019-08-01,9.39189583333333,9.4305
"D13","COMO","101",2019-08-02,10.0215833333333,9.8555
"D13","COMO","101",2019-08-03,9.83456944444444,9.5815
"D13","COMO","101",2019-08-04,9.49304513888889,9.436
"D13","COMO","101",2019-08-05,9.60438888888889,9.308
"D13","COMO","101",2019-08-06,9.64337847222222,9.5165
"D13","COMO","101",2019-08-07,9.69547916666667,9.601
"D13","COMO","101",2019-08-08,9.50198958333333,9.5
"D13","COMO","101",2019-08-09,9.65587847222222,9.227
"D13","COMO","101",2019-08-10,9.69349305555555,9.43
"D13","COMO","101",2019-08-11,9.00591319444444,9.04
"D13","COMO","101",2019-08-12,8.74040495867769,8.386
