"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2018-08-17,23.2283784722222,23.0705
"D04","CUPE","101",2018-08-18,23.2594270833333,23.227
"D04","CUPE","101",2018-08-19,22.9273888888889,22.8925
"D04","CUPE","101",2018-08-20,23.3213333333333,23.204
"D04","CUPE","101",2018-08-21,23.4733819444444,23.4075
"D04","CUPE","101",2018-08-22,23.5973035714286,23.504
"D04","CUPE","101",2018-08-23,23.653688034188,23.5395
"D04","CUPE","101",2018-08-24,23.159854368932,23.01
"D04","CUPE","101",2018-08-25,22.958125,22.6625
"D04","CUPE","101",2018-08-26,23.2738472222222,23.148
"D04","CUPE","101",2018-08-27,23.2945833333333,23.3835
"D04","CUPE","101",2018-08-28,23.4034375,23.2265
"D04","CUPE","101",2018-08-29,23.3659860627178,23.443
"D04","CUPE","101",2018-08-30,23.1384930555556,23.1145
"D04","CUPE","101",2018-08-31,23.1780104166667,22.849
"D04","CUPE","101",2018-09-01,23.4462430555556,23.486
"D04","CUPE","101",2018-09-02,23.3820729166667,23.345
"D04","CUPE","101",2018-09-03,23.1611840277778,23.095
"D04","CUPE","101",2018-09-04,23.3297071428571,23.141
"D04","CUPE","101",2018-09-05,23.5759513888889,23.5625
"D04","CUPE","101",2018-09-06,23.29803125,23.25
"D04","CUPE","101",2018-09-07,22.7466597222222,22.5215
"D04","CUPE","101",2018-09-08,23.1911875,23.0745
"D04","CUPE","101",2018-09-09,23.3003263888889,23.1845
"D04","CUPE","101",2018-09-10,23.1087944664032,23.111
"D04","CUPE","101",2018-09-11,22.7443854166667,22.702
"D04","CUPE","101",2018-09-12,23.2348298611111,22.9425
"D04","CUPE","101",2018-09-13,23.1754285714286,23.116
"D04","CUPE","101",2018-09-14,NA,NA
"D04","CUPE","101",2018-09-15,NA,NA
"D04","CUPE","101",2018-09-16,NA,NA
"D04","CUPE","101",2018-09-17,NA,NA
"D04","CUPE","101",2018-09-18,NA,NA
"D04","CUPE","101",2018-09-19,NA,NA
"D04","CUPE","101",2018-09-20,NA,NA
"D04","CUPE","101",2018-09-21,NA,NA
"D04","CUPE","101",2018-09-22,NA,NA
"D04","CUPE","101",2018-09-23,NA,NA
"D04","CUPE","101",2018-09-24,NA,NA
"D04","CUPE","101",2018-09-25,NA,NA
"D04","CUPE","101",2018-09-26,NA,NA
"D04","CUPE","101",2018-09-27,NA,NA
"D04","CUPE","101",2018-09-28,NA,NA
"D04","CUPE","101",2018-09-29,NA,NA
"D04","CUPE","101",2018-09-30,NA,NA
"D04","CUPE","101",2018-10-01,NA,NA
"D04","CUPE","101",2018-10-02,NA,NA
"D04","CUPE","101",2018-10-03,NA,NA
"D04","CUPE","101",2018-10-04,NA,NA
"D04","CUPE","101",2018-10-05,NA,NA
"D04","CUPE","101",2018-10-06,NA,NA
"D04","CUPE","101",2018-10-07,NA,NA
"D04","CUPE","101",2018-10-08,24.6408640776699,24.68
"D04","CUPE","101",2018-10-09,24.3235868055556,24.2375
"D04","CUPE","101",2018-10-10,23.8014454976303,23.692
"D04","CUPE","101",2018-10-11,NA,NA
"D04","CUPE","101",2018-10-12,NA,NA
"D04","CUPE","101",2018-10-13,NA,NA
"D04","CUPE","101",2018-10-14,NA,NA
"D04","CUPE","101",2018-10-15,NA,NA
"D04","CUPE","101",2018-10-16,NA,NA
"D04","CUPE","101",2018-10-17,NA,NA
"D04","CUPE","101",2018-10-18,NA,NA
"D04","CUPE","101",2018-10-19,24.0023111111111,24.041
"D04","CUPE","101",2018-10-20,23.5193194444444,23.507
"D04","CUPE","101",2018-10-21,23.6490972222222,23.396
"D04","CUPE","101",2018-10-22,23.7100625,23.662
"D04","CUPE","101",2018-10-23,23.771468503937,23.743
"D04","CUPE","101",2018-10-24,23.6494618055556,23.4345
"D04","CUPE","101",2018-10-25,23.7704236111111,23.5415
"D04","CUPE","101",2018-10-26,24.068125,23.938
"D04","CUPE","101",2018-10-27,23.8981145833333,23.909
"D04","CUPE","101",2018-10-28,23.75128125,23.8135
"D04","CUPE","101",2018-10-29,23.4088159722222,23.4475
"D04","CUPE","101",2018-10-30,23.3688576388889,23.162
"D04","CUPE","101",2018-10-31,23.6775104166667,23.6045
"D04","CUPE","101",2018-11-01,23.7998576388889,23.8865
"D04","CUPE","101",2018-11-02,23.379,23.533
"D04","CUPE","101",2018-11-03,23.4133020833333,23.405
"D04","CUPE","101",2018-11-04,23.4169826388889,23.4265
"D04","CUPE","101",2018-11-05,22.88865,22.8455
"D04","CUPE","101",2018-11-06,22.6959027777778,22.565
"D04","CUPE","101",2018-11-07,22.9472708333333,22.756
"D04","CUPE","101",2018-11-08,23.3705451388889,23.106
"D04","CUPE","101",2018-11-09,23.1645590277778,23.1685
"D04","CUPE","101",2018-11-10,23.0406736111111,22.844
"D04","CUPE","101",2018-11-11,23.2696458333333,23.255
"D04","CUPE","101",2018-11-12,23.2627638888889,23.137
"D04","CUPE","101",2018-11-13,23.4256006944444,23.2485
"D04","CUPE","101",2018-11-14,23.3074722222222,23.297
"D04","CUPE","101",2018-11-15,23.2545173611111,23.157
"D04","CUPE","101",2018-11-16,23.25909375,23.1605
"D04","CUPE","101",2018-11-17,23.3921041666667,23.2695
"D04","CUPE","101",2018-11-18,23.3406631944444,23.2205
"D04","CUPE","101",2018-11-19,23.1638993055556,23.2435
