"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","DO","pH","turb","date","time"
"D01","HOPB","102","100",2019-09-24 17:53:00,2019-09-24 17:53:00,9.05,7.08,0.79,2019-09-24,"17:53:00"
"D01","HOPB","102","100",2019-09-24 17:54:00,2019-09-24 17:54:00,9.05,7.08,0.75,2019-09-24,"17:54:00"
"D01","HOPB","102","100",2019-09-24 17:55:00,2019-09-24 17:55:00,9.05,7.08,0.76,2019-09-24,"17:55:00"
"D01","HOPB","102","100",2019-09-24 17:56:00,2019-09-24 17:56:00,9.05,7.08,0.75,2019-09-24,"17:56:00"
"D01","HOPB","102","100",2019-09-24 17:57:00,2019-09-24 17:57:00,9.06,7.07,0.81,2019-09-24,"17:57:00"
"D01","HOPB","102","100",2019-09-24 17:58:00,2019-09-24 17:58:00,9.06,7.07,0.81,2019-09-24,"17:58:00"
"D01","HOPB","102","100",2019-09-24 17:59:00,2019-09-24 17:59:00,9.04,7.08,0.88,2019-09-24,"17:59:00"
"D01","HOPB","102","100",2019-09-24 18:00:00,2019-09-24 18:00:00,9.04,7.07,0.74,2019-09-24,"18:00:00"
"D01","HOPB","102","100",2019-09-24 18:01:00,2019-09-24 18:01:00,9.07,7.08,0.74,2019-09-24,"18:01:00"
"D01","HOPB","102","100",2019-09-24 18:02:00,2019-09-24 18:02:00,9.09,7.08,0.77,2019-09-24,"18:02:00"
"D01","HOPB","102","100",2019-09-24 18:03:00,2019-09-24 18:03:00,9.09,7.08,0.77,2019-09-24,"18:03:00"
"D01","HOPB","102","100",2019-09-24 18:04:00,2019-09-24 18:04:00,9.11,7.08,0.71,2019-09-24,"18:04:00"
"D01","HOPB","102","100",2019-09-24 18:05:00,2019-09-24 18:05:00,9.11,7.08,0.71,2019-09-24,"18:05:00"
"D01","HOPB","102","100",2019-09-24 18:06:00,2019-09-24 18:06:00,9.12,7.08,0.79,2019-09-24,"18:06:00"
"D01","HOPB","102","100",2019-09-24 18:07:00,2019-09-24 18:07:00,9.11,7.08,0.74,2019-09-24,"18:07:00"
"D01","HOPB","102","100",2019-09-24 18:08:00,2019-09-24 18:08:00,9.11,7.08,0.74,2019-09-24,"18:08:00"
"D01","HOPB","102","100",2019-09-24 18:09:00,2019-09-24 18:09:00,9.12,7.09,0.76,2019-09-24,"18:09:00"
"D01","HOPB","102","100",2019-09-24 18:10:00,2019-09-24 18:10:00,9.13,7.09,0.74,2019-09-24,"18:10:00"
"D01","HOPB","102","100",2019-09-24 18:11:00,2019-09-24 18:11:00,9.12,7.09,0.8,2019-09-24,"18:11:00"
"D01","HOPB","102","100",2019-09-24 18:12:00,2019-09-24 18:12:00,9.11,7.09,0.75,2019-09-24,"18:12:00"
"D01","HOPB","102","100",2019-09-24 18:13:00,2019-09-24 18:13:00,9.11,7.09,0.75,2019-09-24,"18:13:00"
"D01","HOPB","102","100",2019-09-24 18:14:00,2019-09-24 18:14:00,9.12,7.09,0.74,2019-09-24,"18:14:00"
"D01","HOPB","102","100",2019-09-24 18:15:00,2019-09-24 18:15:00,9.12,7.09,0.75,2019-09-24,"18:15:00"
"D01","HOPB","102","100",2019-09-24 18:16:00,2019-09-24 18:16:00,9.13,7.09,0.73,2019-09-24,"18:16:00"
"D01","HOPB","102","100",2019-09-24 18:17:00,2019-09-24 18:17:00,9.13,7.09,0.81,2019-09-24,"18:17:00"
"D01","HOPB","102","100",2019-09-24 18:18:00,2019-09-24 18:18:00,9.13,7.09,0.81,2019-09-24,"18:18:00"
"D01","HOPB","102","100",2019-09-24 18:19:00,2019-09-24 18:19:00,9.13,7.09,0.74,2019-09-24,"18:19:00"
"D01","HOPB","102","100",2019-09-24 18:20:00,2019-09-24 18:20:00,9.13,7.09,0.78,2019-09-24,"18:20:00"
"D01","HOPB","102","100",2019-09-24 18:21:00,2019-09-24 18:21:00,9.13,7.09,0.72,2019-09-24,"18:21:00"
"D01","HOPB","102","100",2019-09-24 18:22:00,2019-09-24 18:22:00,9.13,7.09,0.76,2019-09-24,"18:22:00"
"D01","HOPB","102","100",2019-09-24 18:23:00,2019-09-24 18:23:00,9.13,7.09,0.76,2019-09-24,"18:23:00"
"D01","HOPB","102","100",2019-09-24 18:24:00,2019-09-24 18:24:00,9.13,7.09,0.78,2019-09-24,"18:24:00"
"D01","HOPB","102","100",2019-09-24 18:25:00,2019-09-24 18:25:00,9.13,7.09,0.79,2019-09-24,"18:25:00"
"D01","HOPB","102","100",2019-09-24 18:26:00,2019-09-24 18:26:00,9.15,7.09,0.76,2019-09-24,"18:26:00"
"D01","HOPB","102","100",2019-09-24 18:27:00,2019-09-24 18:27:00,9.15,7.09,0.76,2019-09-24,"18:27:00"
"D01","HOPB","102","100",2019-09-24 18:28:00,2019-09-24 18:28:00,9.15,7.09,0.76,2019-09-24,"18:28:00"
"D01","HOPB","102","100",2019-09-24 18:29:00,2019-09-24 18:29:00,9.14,7.09,0.75,2019-09-24,"18:29:00"
"D01","HOPB","102","100",2019-09-24 18:30:00,2019-09-24 18:30:00,9.13,7.09,0.89,2019-09-24,"18:30:00"
"D01","HOPB","102","100",2019-09-26 17:30:00,2019-09-26 17:30:00,NA,NA,NA,2019-09-26,"17:30:00"
"D01","HOPB","102","100",2019-09-26 17:31:00,2019-09-26 17:31:00,NA,NA,NA,2019-09-26,"17:31:00"
"D01","HOPB","102","100",2019-09-26 17:32:00,2019-09-26 17:32:00,NA,NA,NA,2019-09-26,"17:32:00"
"D01","HOPB","102","100",2019-09-26 17:33:00,2019-09-26 17:33:00,NA,NA,NA,2019-09-26,"17:33:00"
"D01","HOPB","102","100",2019-09-26 17:34:00,2019-09-26 17:34:00,NA,NA,NA,2019-09-26,"17:34:00"
"D01","HOPB","102","100",2019-09-26 17:35:00,2019-09-26 17:35:00,NA,NA,NA,2019-09-26,"17:35:00"
"D01","HOPB","102","100",2019-09-26 17:36:00,2019-09-26 17:36:00,NA,NA,NA,2019-09-26,"17:36:00"
"D01","HOPB","102","100",2019-09-26 17:37:00,2019-09-26 17:37:00,NA,NA,NA,2019-09-26,"17:37:00"
"D01","HOPB","102","100",2019-09-26 17:38:00,2019-09-26 17:38:00,NA,NA,NA,2019-09-26,"17:38:00"
"D01","HOPB","102","100",2019-09-26 17:39:00,2019-09-26 17:39:00,NA,NA,NA,2019-09-26,"17:39:00"
"D01","HOPB","102","100",2019-09-26 17:40:00,2019-09-26 17:40:00,NA,NA,NA,2019-09-26,"17:40:00"
"D01","HOPB","102","100",2019-09-26 17:41:00,2019-09-26 17:41:00,NA,NA,NA,2019-09-26,"17:41:00"
"D01","HOPB","102","100",2019-09-26 17:42:00,2019-09-26 17:42:00,NA,NA,NA,2019-09-26,"17:42:00"
"D01","HOPB","102","100",2019-09-26 17:43:00,2019-09-26 17:43:00,NA,NA,NA,2019-09-26,"17:43:00"
"D01","HOPB","102","100",2019-09-26 17:44:00,2019-09-26 17:44:00,NA,NA,NA,2019-09-26,"17:44:00"
"D01","HOPB","102","100",2019-09-26 17:45:00,2019-09-26 17:45:00,NA,NA,NA,2019-09-26,"17:45:00"
"D01","HOPB","102","100",2019-09-26 17:46:00,2019-09-26 17:46:00,NA,NA,NA,2019-09-26,"17:46:00"
"D01","HOPB","102","100",2019-09-26 17:47:00,2019-09-26 17:47:00,NA,NA,NA,2019-09-26,"17:47:00"
"D01","HOPB","102","100",2019-09-26 17:48:00,2019-09-26 17:48:00,NA,NA,NA,2019-09-26,"17:48:00"
"D01","HOPB","102","100",2019-09-26 17:49:00,2019-09-26 17:49:00,NA,NA,NA,2019-09-26,"17:49:00"
"D01","HOPB","102","100",2019-09-26 17:50:00,2019-09-26 17:50:00,NA,NA,NA,2019-09-26,"17:50:00"
"D01","HOPB","102","100",2019-09-26 17:51:00,2019-09-26 17:51:00,NA,NA,NA,2019-09-26,"17:51:00"
"D01","HOPB","102","100",2019-09-26 17:52:00,2019-09-26 17:52:00,NA,NA,NA,2019-09-26,"17:52:00"
"D01","HOPB","102","100",2019-09-26 17:53:00,2019-09-26 17:53:00,NA,NA,NA,2019-09-26,"17:53:00"
"D01","HOPB","102","100",2019-09-26 17:54:00,2019-09-26 17:54:00,NA,NA,NA,2019-09-26,"17:54:00"
"D01","HOPB","102","100",2019-09-26 17:55:00,2019-09-26 17:55:00,NA,NA,NA,2019-09-26,"17:55:00"
"D01","HOPB","102","100",2019-09-26 17:56:00,2019-09-26 17:56:00,NA,NA,NA,2019-09-26,"17:56:00"
"D01","HOPB","102","100",2019-09-26 17:57:00,2019-09-26 17:57:00,NA,NA,NA,2019-09-26,"17:57:00"
"D01","HOPB","102","100",2019-09-26 17:58:00,2019-09-26 17:58:00,NA,NA,NA,2019-09-26,"17:58:00"
"D01","HOPB","102","100",2019-09-26 17:59:00,2019-09-26 17:59:00,NA,NA,NA,2019-09-26,"17:59:00"
"D01","HOPB","102","100",2019-09-26 18:00:00,2019-09-26 18:00:00,NA,NA,NA,2019-09-26,"18:00:00"
"D01","HOPB","102","100",2019-09-26 18:01:00,2019-09-26 18:01:00,NA,NA,NA,2019-09-26,"18:01:00"
"D01","HOPB","102","100",2019-09-26 18:02:00,2019-09-26 18:02:00,NA,NA,NA,2019-09-26,"18:02:00"
"D01","HOPB","102","100",2019-09-26 18:03:00,2019-09-26 18:03:00,NA,NA,NA,2019-09-26,"18:03:00"
"D01","HOPB","102","100",2019-09-26 18:04:00,2019-09-26 18:04:00,NA,NA,NA,2019-09-26,"18:04:00"
"D01","HOPB","102","100",2019-09-26 18:05:00,2019-09-26 18:05:00,NA,NA,NA,2019-09-26,"18:05:00"
"D01","HOPB","102","100",2019-09-26 18:06:00,2019-09-26 18:06:00,NA,NA,NA,2019-09-26,"18:06:00"
"D01","HOPB","102","100",2019-09-26 18:07:00,2019-09-26 18:07:00,NA,NA,NA,2019-09-26,"18:07:00"
"D01","HOPB","102","100",2019-09-26 18:08:00,2019-09-26 18:08:00,NA,NA,NA,2019-09-26,"18:08:00"
"D01","HOPB","102","100",2019-09-26 18:09:00,2019-09-26 18:09:00,NA,NA,NA,2019-09-26,"18:09:00"
"D01","HOPB","102","100",2019-09-26 18:10:00,2019-09-26 18:10:00,NA,NA,NA,2019-09-26,"18:10:00"
"D01","HOPB","102","100",2019-09-26 18:11:00,2019-09-26 18:11:00,NA,NA,NA,2019-09-26,"18:11:00"
"D01","HOPB","102","100",2019-09-26 18:12:00,2019-09-26 18:12:00,NA,NA,NA,2019-09-26,"18:12:00"
"D01","HOPB","102","100",2019-09-26 18:13:00,2019-09-26 18:13:00,NA,NA,NA,2019-09-26,"18:13:00"
"D01","HOPB","102","100",2019-09-26 18:14:00,2019-09-26 18:14:00,NA,NA,NA,2019-09-26,"18:14:00"
"D01","HOPB","102","100",2019-09-26 18:15:00,2019-09-26 18:15:00,NA,NA,NA,2019-09-26,"18:15:00"
"D01","HOPB","102","100",2019-09-26 18:16:00,2019-09-26 18:16:00,NA,NA,NA,2019-09-26,"18:16:00"
"D01","HOPB","102","100",2019-09-26 18:17:00,2019-09-26 18:17:00,NA,NA,NA,2019-09-26,"18:17:00"
"D01","HOPB","102","100",2019-09-26 18:18:00,2019-09-26 18:18:00,NA,NA,NA,2019-09-26,"18:18:00"
"D01","HOPB","102","100",2019-09-26 18:19:00,2019-09-26 18:19:00,NA,NA,NA,2019-09-26,"18:19:00"
"D01","HOPB","102","100",2019-09-26 18:20:00,2019-09-26 18:20:00,NA,NA,NA,2019-09-26,"18:20:00"
"D01","HOPB","102","100",2019-09-26 18:21:00,2019-09-26 18:21:00,NA,NA,NA,2019-09-26,"18:21:00"
"D01","HOPB","102","100",2019-09-26 18:22:00,2019-09-26 18:22:00,NA,NA,NA,2019-09-26,"18:22:00"
"D01","HOPB","102","100",2019-09-26 18:23:00,2019-09-26 18:23:00,NA,NA,NA,2019-09-26,"18:23:00"
"D01","HOPB","102","100",2019-09-26 18:24:00,2019-09-26 18:24:00,NA,NA,NA,2019-09-26,"18:24:00"
"D01","HOPB","102","100",2019-09-26 18:25:00,2019-09-26 18:25:00,NA,NA,NA,2019-09-26,"18:25:00"
"D01","HOPB","102","100",2019-09-26 18:26:00,2019-09-26 18:26:00,NA,NA,NA,2019-09-26,"18:26:00"
"D01","HOPB","102","100",2019-09-26 18:27:00,2019-09-26 18:27:00,NA,NA,NA,2019-09-26,"18:27:00"
"D01","HOPB","102","100",2019-09-26 18:28:00,2019-09-26 18:28:00,NA,NA,NA,2019-09-26,"18:28:00"
"D01","HOPB","102","100",2019-09-26 18:29:00,2019-09-26 18:29:00,NA,NA,NA,2019-09-26,"18:29:00"
"D01","HOPB","102","100",2019-09-26 18:30:00,2019-09-26 18:30:00,NA,NA,NA,2019-09-26,"18:30:00"
"D01","HOPB","102","100",2019-09-30 17:29:30,2019-09-30 17:29:30,10.14,7.05,0.3,2019-09-30,"17:29:30"
"D01","HOPB","102","100",2019-09-30 17:30:30,2019-09-30 17:30:30,10.14,7.04,0.38,2019-09-30,"17:30:30"
"D01","HOPB","102","100",2019-09-30 17:31:30,2019-09-30 17:31:30,10.14,7.04,0.38,2019-09-30,"17:31:30"
"D01","HOPB","102","100",2019-09-30 17:32:30,2019-09-30 17:32:30,10.13,7.04,0.35,2019-09-30,"17:32:30"
"D01","HOPB","102","100",2019-09-30 17:33:30,2019-09-30 17:33:30,10.13,7.04,0.33,2019-09-30,"17:33:30"
"D01","HOPB","102","100",2019-09-30 17:34:30,2019-09-30 17:34:30,10.11,7.04,0.42,2019-09-30,"17:34:30"
"D01","HOPB","102","100",2019-09-30 17:35:30,2019-09-30 17:35:30,10.11,7.04,0.34,2019-09-30,"17:35:30"
"D01","HOPB","102","100",2019-09-30 17:36:30,2019-09-30 17:36:30,10.11,7.04,0.34,2019-09-30,"17:36:30"
"D01","HOPB","102","100",2019-09-30 17:37:30,2019-09-30 17:37:30,10.11,7.04,0.35,2019-09-30,"17:37:30"
"D01","HOPB","102","100",2019-09-30 17:38:30,2019-09-30 17:38:30,10.11,7.04,0.33,2019-09-30,"17:38:30"
"D01","HOPB","102","100",2019-09-30 17:39:30,2019-09-30 17:39:30,10.12,7.04,0.32,2019-09-30,"17:39:30"
"D01","HOPB","102","100",2019-09-30 17:40:30,2019-09-30 17:40:30,10.11,7.04,0.35,2019-09-30,"17:40:30"
"D01","HOPB","102","100",2019-09-30 17:41:30,2019-09-30 17:41:30,10.11,7.04,0.35,2019-09-30,"17:41:30"
"D01","HOPB","102","100",2019-09-30 17:42:30,2019-09-30 17:42:30,10.12,7.04,0.35,2019-09-30,"17:42:30"
"D01","HOPB","102","100",2019-09-30 17:43:30,2019-09-30 17:43:30,10.11,7.04,0.4,2019-09-30,"17:43:30"
"D01","HOPB","102","100",2019-09-30 17:44:30,2019-09-30 17:44:30,10.1,7.04,0.31,2019-09-30,"17:44:30"
"D01","HOPB","102","100",2019-09-30 17:45:30,2019-09-30 17:45:30,10.1,7.04,0.35,2019-09-30,"17:45:30"
"D01","HOPB","102","100",2019-09-30 17:46:30,2019-09-30 17:46:30,10.1,7.04,0.35,2019-09-30,"17:46:30"
"D01","HOPB","102","100",2019-09-30 17:47:30,2019-09-30 17:47:30,10.1,7.04,0.3,2019-09-30,"17:47:30"
"D01","HOPB","102","100",2019-09-30 17:48:30,2019-09-30 17:48:30,10.1,7.04,0.31,2019-09-30,"17:48:30"
"D01","HOPB","102","100",2019-09-30 17:49:30,2019-09-30 17:49:30,10.09,7.04,0.36,2019-09-30,"17:49:30"
"D01","HOPB","102","100",2019-09-30 17:50:30,2019-09-30 17:50:30,10.08,7.04,0.33,2019-09-30,"17:50:30"
"D01","HOPB","102","100",2019-09-30 17:51:30,2019-09-30 17:51:30,10.08,7.04,0.32,2019-09-30,"17:51:30"
"D01","HOPB","102","100",2019-09-30 17:52:30,2019-09-30 17:52:30,10.1,7.04,0.35,2019-09-30,"17:52:30"
"D01","HOPB","102","100",2019-09-30 17:53:30,2019-09-30 17:53:30,10.11,7.04,0.33,2019-09-30,"17:53:30"
"D01","HOPB","102","100",2019-09-30 17:54:30,2019-09-30 17:54:30,10.11,7.04,0.31,2019-09-30,"17:54:30"
"D01","HOPB","102","100",2019-09-30 17:55:30,2019-09-30 17:55:30,10.1,7.04,0.33,2019-09-30,"17:55:30"
"D01","HOPB","102","100",2019-09-30 17:56:30,2019-09-30 17:56:30,10.1,7.04,0.33,2019-09-30,"17:56:30"
"D01","HOPB","102","100",2019-09-30 17:57:30,2019-09-30 17:57:30,10.11,7.05,0.32,2019-09-30,"17:57:30"
"D01","HOPB","102","100",2019-09-30 17:58:30,2019-09-30 17:58:30,10.1,7.05,0.32,2019-09-30,"17:58:30"
"D01","HOPB","102","100",2019-09-30 17:59:30,2019-09-30 17:59:30,10.1,7.05,0.31,2019-09-30,"17:59:30"
"D01","HOPB","102","100",2019-09-30 18:00:30,2019-09-30 18:00:30,10.1,7.05,0.33,2019-09-30,"18:00:30"
"D01","HOPB","102","100",2019-09-30 18:01:30,2019-09-30 18:01:30,10.1,7.05,0.33,2019-09-30,"18:01:30"
"D01","HOPB","102","100",2019-09-30 18:02:30,2019-09-30 18:02:30,10.11,7.05,0.32,2019-09-30,"18:02:30"
"D01","HOPB","102","100",2019-09-30 18:03:30,2019-09-30 18:03:30,10.11,7.05,0.38,2019-09-30,"18:03:30"
"D01","HOPB","102","100",2019-09-30 18:04:30,2019-09-30 18:04:30,10.11,7.05,0.35,2019-09-30,"18:04:30"
"D01","HOPB","102","100",2019-09-30 18:05:30,2019-09-30 18:05:30,10.11,7.05,0.48,2019-09-30,"18:05:30"
"D01","HOPB","102","100",2019-09-30 18:06:30,2019-09-30 18:06:30,10.11,7.05,0.48,2019-09-30,"18:06:30"
"D01","HOPB","102","100",2019-09-30 18:07:30,2019-09-30 18:07:30,10.11,7.05,0.32,2019-09-30,"18:07:30"
"D01","HOPB","102","100",2019-09-30 18:08:30,2019-09-30 18:08:30,10.11,7.05,0.32,2019-09-30,"18:08:30"
"D01","HOPB","102","100",2019-09-30 18:09:30,2019-09-30 18:09:30,10.11,7.05,0.33,2019-09-30,"18:09:30"
"D01","HOPB","102","100",2019-09-30 18:10:30,2019-09-30 18:10:30,10.1,7.05,0.35,2019-09-30,"18:10:30"
"D01","HOPB","102","100",2019-09-30 18:11:30,2019-09-30 18:11:30,10.1,7.05,0.35,2019-09-30,"18:11:30"
"D01","HOPB","102","100",2019-09-30 18:12:30,2019-09-30 18:12:30,10.09,7.05,0.33,2019-09-30,"18:12:30"
"D01","HOPB","102","100",2019-09-30 18:13:30,2019-09-30 18:13:30,10.09,7.05,0.36,2019-09-30,"18:13:30"
"D01","HOPB","102","100",2019-09-30 18:14:30,2019-09-30 18:14:30,10.09,7.05,0.34,2019-09-30,"18:14:30"
"D01","HOPB","102","100",2019-09-30 18:15:30,2019-09-30 18:15:30,10.09,7.05,0.29,2019-09-30,"18:15:30"
"D01","HOPB","102","100",2019-09-30 18:16:30,2019-09-30 18:16:30,10.09,7.05,0.29,2019-09-30,"18:16:30"
"D01","HOPB","102","100",2019-09-30 18:17:30,2019-09-30 18:17:30,10.09,7.05,0.34,2019-09-30,"18:17:30"
"D01","HOPB","102","100",2019-09-30 18:18:30,2019-09-30 18:18:30,10.09,7.05,0.33,2019-09-30,"18:18:30"
"D01","HOPB","102","100",2019-09-30 18:19:30,2019-09-30 18:19:30,10.08,7.05,0.33,2019-09-30,"18:19:30"
"D01","HOPB","102","100",2019-09-30 18:20:30,2019-09-30 18:20:30,10.07,7.05,0.31,2019-09-30,"18:20:30"
"D01","HOPB","102","100",2019-09-30 18:21:30,2019-09-30 18:21:30,10.07,7.05,0.33,2019-09-30,"18:21:30"
"D01","HOPB","102","100",2019-09-30 18:22:30,2019-09-30 18:22:30,10.08,7.05,0.33,2019-09-30,"18:22:30"
"D01","HOPB","102","100",2019-09-30 18:23:30,2019-09-30 18:23:30,10.08,7.05,0.35,2019-09-30,"18:23:30"
"D01","HOPB","102","100",2019-09-30 18:24:30,2019-09-30 18:24:30,10.08,7.05,0.31,2019-09-30,"18:24:30"
"D01","HOPB","102","100",2019-09-30 18:25:30,2019-09-30 18:25:30,10.08,7.05,0.33,2019-09-30,"18:25:30"
"D01","HOPB","102","100",2019-09-30 18:26:30,2019-09-30 18:26:30,10.08,7.05,0.33,2019-09-30,"18:26:30"
"D01","HOPB","102","100",2019-09-30 18:27:30,2019-09-30 18:27:30,10.08,7.05,0.35,2019-09-30,"18:27:30"
"D01","HOPB","102","100",2019-09-30 18:28:30,2019-09-30 18:28:30,10.08,7.05,0.36,2019-09-30,"18:28:30"
"D01","HOPB","102","100",2019-09-30 18:29:30,2019-09-30 18:29:30,10.07,7.05,0.33,2019-09-30,"18:29:30"
"D01","HOPB","102","100",2019-09-30 18:30:30,2019-09-30 18:30:30,10.07,7.05,0.29,2019-09-30,"18:30:30"
"D01","HOPB","111","100",2019-09-16 17:30:00,2019-09-16 17:30:00,9.53,7.17,1.02,2019-09-16,"17:30:00"
"D01","HOPB","111","100",2019-09-16 17:31:00,2019-09-16 17:31:00,9.53,7.13,2.76,2019-09-16,"17:31:00"
"D01","HOPB","111","100",2019-09-16 17:32:00,2019-09-16 17:32:00,9.52,7.16,1.08,2019-09-16,"17:32:00"
"D01","HOPB","111","100",2019-09-16 17:33:00,2019-09-16 17:33:00,9.52,7.16,1.08,2019-09-16,"17:33:00"
"D01","HOPB","111","100",2019-09-16 17:34:00,2019-09-16 17:34:00,9.54,7.17,1.03,2019-09-16,"17:34:00"
"D01","HOPB","111","100",2019-09-16 17:35:00,2019-09-16 17:35:00,9.53,7.17,1.08,2019-09-16,"17:35:00"
"D01","HOPB","111","100",2019-09-16 17:36:00,2019-09-16 17:36:00,9.52,7.14,2.74,2019-09-16,"17:36:00"
"D01","HOPB","111","100",2019-09-16 17:37:00,2019-09-16 17:37:00,9.52,7.16,0.98,2019-09-16,"17:37:00"
"D01","HOPB","111","100",2019-09-16 17:38:00,2019-09-16 17:38:00,9.52,7.16,0.98,2019-09-16,"17:38:00"
"D01","HOPB","111","100",2019-09-16 17:39:00,2019-09-16 17:39:00,9.51,7.17,1.02,2019-09-16,"17:39:00"
"D01","HOPB","111","100",2019-09-16 17:40:00,2019-09-16 17:40:00,9.53,7.17,1.01,2019-09-16,"17:40:00"
"D01","HOPB","111","100",2019-09-16 17:41:00,2019-09-16 17:41:00,9.53,7.13,2.77,2019-09-16,"17:41:00"
"D01","HOPB","111","100",2019-09-16 17:42:00,2019-09-16 17:42:00,9.54,7.15,1.01,2019-09-16,"17:42:00"
"D01","HOPB","111","100",2019-09-16 17:43:00,2019-09-16 17:43:00,9.54,7.15,1.01,2019-09-16,"17:43:00"
"D01","HOPB","111","100",2019-09-16 17:44:00,2019-09-16 17:44:00,9.52,7.17,1.04,2019-09-16,"17:44:00"
"D01","HOPB","111","100",2019-09-16 17:45:00,2019-09-16 17:45:00,9.5,7.17,1.12,2019-09-16,"17:45:00"
"D01","HOPB","111","100",2019-09-16 17:46:00,2019-09-16 17:46:00,9.51,7.14,2.73,2019-09-16,"17:46:00"
"D01","HOPB","111","100",2019-09-16 17:47:00,2019-09-16 17:47:00,9.49,7.16,1.01,2019-09-16,"17:47:00"
"D01","HOPB","111","100",2019-09-16 17:48:00,2019-09-16 17:48:00,9.49,7.16,1.01,2019-09-16,"17:48:00"
"D01","HOPB","111","100",2019-09-16 17:49:00,2019-09-16 17:49:00,9.52,7.17,1.03,2019-09-16,"17:49:00"
"D01","HOPB","111","100",2019-09-16 17:50:00,2019-09-16 17:50:00,9.49,7.18,1.01,2019-09-16,"17:50:00"
"D01","HOPB","111","100",2019-09-16 17:51:00,2019-09-16 17:51:00,9.52,7.14,2.73,2019-09-16,"17:51:00"
"D01","HOPB","111","100",2019-09-16 17:52:00,2019-09-16 17:52:00,9.5,7.16,1.19,2019-09-16,"17:52:00"
"D01","HOPB","111","100",2019-09-16 17:53:00,2019-09-16 17:53:00,9.5,7.17,1,2019-09-16,"17:53:00"
"D01","HOPB","111","100",2019-09-16 17:54:00,2019-09-16 17:54:00,9.5,7.17,0.99,2019-09-16,"17:54:00"
"D01","HOPB","111","100",2019-09-16 17:55:00,2019-09-16 17:55:00,9.49,7.18,1.04,2019-09-16,"17:55:00"
"D01","HOPB","111","100",2019-09-16 17:56:00,2019-09-16 17:56:00,9.48,7.14,2.77,2019-09-16,"17:56:00"
"D01","HOPB","111","100",2019-09-16 17:57:00,2019-09-16 17:57:00,9.47,7.16,1,2019-09-16,"17:57:00"
"D01","HOPB","111","100",2019-09-16 17:58:00,2019-09-16 17:58:00,9.47,7.16,1,2019-09-16,"17:58:00"
"D01","HOPB","111","100",2019-09-16 17:59:00,2019-09-16 17:59:00,9.51,7.17,1.06,2019-09-16,"17:59:00"
"D01","HOPB","111","100",2019-09-16 18:00:00,2019-09-16 18:00:00,9.5,7.16,1.03,2019-09-16,"18:00:00"
"D01","HOPB","111","100",2019-09-16 18:01:00,2019-09-16 18:01:00,9.49,7.12,2.8,2019-09-16,"18:01:00"
"D01","HOPB","111","100",2019-09-16 18:02:00,2019-09-16 18:02:00,9.49,7.14,1.06,2019-09-16,"18:02:00"
"D01","HOPB","111","100",2019-09-16 18:03:00,2019-09-16 18:03:00,9.49,7.14,1.06,2019-09-16,"18:03:00"
"D01","HOPB","111","100",2019-09-16 18:04:00,2019-09-16 18:04:00,9.48,7.16,1.01,2019-09-16,"18:04:00"
"D01","HOPB","111","100",2019-09-16 18:05:00,2019-09-16 18:05:00,9.48,7.17,1.03,2019-09-16,"18:05:00"
"D01","HOPB","111","100",2019-09-16 18:06:00,2019-09-16 18:06:00,9.48,7.14,2.77,2019-09-16,"18:06:00"
"D01","HOPB","111","100",2019-09-16 18:07:00,2019-09-16 18:07:00,9.47,7.15,0.99,2019-09-16,"18:07:00"
"D01","HOPB","111","100",2019-09-16 18:08:00,2019-09-16 18:08:00,9.48,7.17,1.01,2019-09-16,"18:08:00"
"D01","HOPB","111","100",2019-09-16 18:09:00,2019-09-16 18:09:00,9.47,7.17,1.05,2019-09-16,"18:09:00"
"D01","HOPB","111","100",2019-09-16 18:10:00,2019-09-16 18:10:00,9.45,7.16,0.97,2019-09-16,"18:10:00"
"D01","HOPB","111","100",2019-09-16 18:11:00,2019-09-16 18:11:00,9.46,7.13,2.75,2019-09-16,"18:11:00"
"D01","HOPB","111","100",2019-09-16 18:12:00,2019-09-16 18:12:00,9.46,7.15,1.05,2019-09-16,"18:12:00"
"D01","HOPB","111","100",2019-09-16 18:13:00,2019-09-16 18:13:00,9.46,7.15,1.05,2019-09-16,"18:13:00"
"D01","HOPB","111","100",2019-09-16 18:14:00,2019-09-16 18:14:00,9.48,7.17,1.01,2019-09-16,"18:14:00"
"D01","HOPB","111","100",2019-09-16 18:15:00,2019-09-16 18:15:00,9.47,7.17,1.01,2019-09-16,"18:15:00"
"D01","HOPB","111","100",2019-09-16 18:16:00,2019-09-16 18:16:00,9.47,7.14,2.76,2019-09-16,"18:16:00"
"D01","HOPB","111","100",2019-09-16 18:17:00,2019-09-16 18:17:00,9.46,7.15,1.04,2019-09-16,"18:17:00"
"D01","HOPB","111","100",2019-09-16 18:18:00,2019-09-16 18:18:00,9.44,7.16,1.05,2019-09-16,"18:18:00"
"D01","HOPB","111","100",2019-09-16 18:19:00,2019-09-16 18:19:00,9.45,7.17,1.05,2019-09-16,"18:19:00"
"D01","HOPB","111","100",2019-09-16 18:20:00,2019-09-16 18:20:00,9.45,7.17,1.05,2019-09-16,"18:20:00"
"D01","HOPB","111","100",2019-09-16 18:21:00,2019-09-16 18:21:00,9.48,7.13,2.79,2019-09-16,"18:21:00"
"D01","HOPB","111","100",2019-09-16 18:22:00,2019-09-16 18:22:00,9.43,7.16,0.98,2019-09-16,"18:22:00"
