"domainID","siteID","date","year","yday","mean.aTemp","pos.aTemp","mon.ADD"
"D01","HOPB",2018-08-30,2018,242,22.5968113888889,22.5968113888889,615.208329792493
"D01","HOPB",2018-08-31,2018,243,18.02650875,18.02650875,613.85605833416
"D01","HOPB",2018-09-01,2018,244,16.8607734027778,16.8607734027778,606.735575486937
"D01","HOPB",2018-09-02,2018,245,18.2421490277778,18.2421490277778,601.891968542493
"D01","HOPB",2018-09-03,2018,246,23.1553863194444,23.1553863194444,603.293166250826
"D01","HOPB",2018-09-04,2018,247,23.201626875,23.201626875,604.898162431382
"D01","HOPB",2018-09-05,2018,248,21.7551569444444,21.7551569444444,604.171108889715
"D01","HOPB",2018-09-06,2018,249,23.3560326388889,23.3560326388889,604.849810070271
"D01","HOPB",2018-09-07,2018,250,18.0518942361111,18.0518942361111,601.22388583416
"D01","HOPB",2018-09-08,2018,251,15.0895038194444,15.0895038194444,594.346105348048
"D01","HOPB",2018-09-09,2018,252,11.1291854166667,11.1291854166667,585.562410556382
"D01","HOPB",2018-09-10,2018,253,11.4704451388889,11.4704451388889,578.388307848048
"D01","HOPB",2018-09-11,2018,254,16.1803434293746,16.1803434293746,575.072140853517
"D01","HOPB",2018-09-12,2018,255,18.6283665277778,18.6283665277778,573.908462936851
"D01","HOPB",2018-09-13,2018,256,17.8856813888889,17.8856813888889,571.596160436851
"D01","HOPB",2018-09-14,2018,257,18.2857138194444,18.2857138194444,568.749949430633
"D01","HOPB",2018-09-15,2018,258,18.47032125,18.47032125,565.497053597299
"D01","HOPB",2018-09-16,2018,259,18.8908401388889,18.8908401388889,563.416540958411
"D01","HOPB",2018-09-17,2018,260,19.869338125,19.869338125,561.631084430633
"D01","HOPB",2018-09-18,2018,261,20.1081400694444,20.1081400694444,563.171340750077
"D01","HOPB",2018-09-19,2018,262,17.9822258333333,17.9822258333333,563.252192555633
"D01","HOPB",2018-09-20,2018,263,15.3732869444444,15.3732869444444,562.206247555633
"D01","HOPB",2018-09-21,2018,264,15.7336414871438,15.7336414871438,558.315280431666
"D01","HOPB",2018-09-22,2018,265,16.5283914572864,16.5283914572864,557.896628347285
"D01","HOPB",2018-09-23,2018,266,9.80470125,9.80470125,551.416448902841
"D01","HOPB",2018-09-24,2018,267,9.45385403508772,9.45385403508772,543.257288632373
"D01","HOPB",2018-09-25,2018,268,10.3898101388889,10.3898101388889,535.465616062929
"D01","HOPB",2018-09-26,2018,269,18.8578528472222,18.8578528472222,533.323471618484
"D01","HOPB",2018-09-27,2018,270,15.9880648611111,15.9880648611111,526.063148117226
"D01","HOPB",2018-09-28,2018,271,12.2363205555556,12.2363205555556,513.602368117226
"D01","HOPB",2018-09-29,2018,272,12.0382443055556,12.0382443055556,503.043801033893
"D01","HOPB",2018-09-30,2018,273,9.7906525,9.7906525,494.807944783893
"D01","HOPB",2018-10-01,2018,274,12.5983932638889,12.5983932638889,490.545564645004
"D01","HOPB",2018-10-02,2018,275,12.0358119444444,12.0358119444444,484.33922756167
"D01","HOPB",2018-10-03,2018,276,14.3554588888889,14.3554588888889,475.539300131115
"D01","HOPB",2018-10-04,2018,277,15.7197433333333,15.7197433333333,468.057416589448
"D01","HOPB",2018-10-05,2018,278,12.8012460416667,12.8012460416667,459.10350568667
"D01","HOPB",2018-10-06,2018,279,10.1773386111111,10.1773386111111,445.924811658893
"D01","HOPB",2018-10-07,2018,280,17.3643493055556,17.3643493055556,445.237266728337
"D01","HOPB",2018-10-08,2018,281,13.0780477083333,13.0780477083333,443.225810617226
"D01","HOPB",2018-10-09,2018,282,16.2919766997708,16.2919766997708,448.38860190033
"D01","HOPB",2018-10-10,2018,283,19.8013080555556,19.8013080555556,456.719464816997
"D01","HOPB",2018-10-11,2018,284,19.8361977003484,19.8361977003484,460.375319087971
"D01","HOPB",2018-10-12,2018,285,14.0494333333333,14.0494333333333,455.796385893526
"D01","HOPB",2018-10-13,2018,286,6.82591861111111,6.82591861111111,444.736623115748
"D01","HOPB",2018-10-14,2018,287,5.35430138888889,5.35430138888889,431.805210685193
"D01","HOPB",2018-10-15,2018,288,6.97614430555556,6.97614430555556,420.311033740748
"D01","HOPB",2018-10-16,2018,289,8.72289631944444,8.72289631944444,410.143089921304
"D01","HOPB",2018-10-17,2018,290,5.22292319444444,5.22292319444444,395.496674990748
"D01","HOPB",2018-10-18,2018,291,3.01242909722222,3.01242909722222,378.400964018526
"D01","HOPB",2018-10-19,2018,292,3.66667673611111,3.66667673611111,364.085414921304
"D01","HOPB",2018-10-20,2018,293,10.6461714583333,10.6461714583333,359.358299435193
"D01","HOPB",2018-10-21,2018,294,5.12993388888889,5.12993388888889,348.754591836938
"D01","HOPB",2018-10-22,2018,295,0.766795763888889,0.766795763888889,332.99299614354
"D01","HOPB",2018-10-23,2018,296,4.74825993055556,4.74825993055556,327.936554824096
"D01","HOPB",2018-10-24,2018,297,5.66858006944444,5.66858006944444,324.151280858453
"D01","HOPB",2018-10-25,2018,298,2.7165485190409,2.7165485190409,316.478019238605
"D01","HOPB",2018-10-26,2018,299,0.602052361111111,0.602052361111111,298.222218752493
"D01","HOPB",2018-10-27,2018,300,3.38463,3.38463,285.618783891382
"D01","HOPB",2018-10-28,2018,301,5.04697736111111,5.04697736111111,278.429440696938
"D01","HOPB",2018-10-29,2018,302,6.42357256944444,6.42357256944444,272.814768960827
"D01","HOPB",2018-10-30,2018,303,3.48229652777778,3.48229652777778,266.506412988605
"D01","HOPB",2018-10-31,2018,304,3.01537590277778,3.01537590277778,256.923395627494
"D01","HOPB",2018-11-01,2018,305,10.6375992361111,10.6375992361111,255.52518291916
"D01","HOPB",2018-11-02,2018,306,14.4508726388889,14.4508726388889,255.62059666916
"D01","HOPB",2018-11-03,2018,307,11.7236947222222,11.7236947222222,251.624548058049
"D01","HOPB",2018-11-04,2018,308,5.37937131944444,5.37937131944444,244.202673335827
"D01","HOPB",2018-11-05,2018,309,2.55834701388889,2.55834701388889,236.583681738605
"D01","HOPB",2018-11-06,2018,310,7.34332583333333,7.34332583333333,226.562658266382
"D01","HOPB",2018-11-07,2018,311,10.6641860154603,10.6641860154603,224.148796573509
"D01","HOPB",2018-11-08,2018,312,5.368520625,5.368520625,213.225340498739
"D01","HOPB",2018-11-09,2018,313,1.55323069444444,1.55323069444444,194.977263137627
"D01","HOPB",2018-11-10,2018,314,4.3865775,4.3865775,179.527642937279
"D01","HOPB",2018-11-11,2018,315,0.588056388888889,0.588056388888889,166.066265992835
"D01","HOPB",2018-11-12,2018,316,-0.639248402777778,0,159.240347381723
"D01","HOPB",2018-11-13,2018,317,2.7839275,2.7839275,156.669973492835
"D01","HOPB",2018-11-14,2018,318,-0.72483125,0,149.693829187279
"D01","HOPB",2018-11-15,2018,319,-5.00742902777778,0,140.970932867835
"D01","HOPB",2018-11-16,2018,320,-1.14254666666667,0,135.74800967339
"D01","HOPB",2018-11-17,2018,321,1.46605805555556,1.46605805555556,134.201638631723
"D01","HOPB",2018-11-18,2018,322,0.764567361111111,0.764567361111111,131.299529256723
"D01","HOPB",2018-11-19,2018,323,0.289855314685315,0.289855314685315,120.943213113075
"D01","HOPB",2018-11-20,2018,324,0.403879861111111,0.403879861111111,116.217159085298
"D01","HOPB",2018-11-21,2018,325,-1.19812166666667,0,115.450363321409
"D01","HOPB",2018-11-22,2018,326,-10.1024700694444,0,110.702103390853
"D01","HOPB",2018-11-23,2018,327,-10.8260349305556,0,105.033523321409
"D01","HOPB",2018-11-24,2018,328,-4.33560180555556,0,102.316974802368
"D01","HOPB",2018-11-25,2018,329,1.87609805555556,1.87609805555556,103.591020496812
"D01","HOPB",2018-11-26,2018,330,1.07660402777778,1.07660402777778,101.28299452459
"D01","HOPB",2018-11-27,2018,331,1.755820625,1.755820625,97.9918377884789
"D01","HOPB",2018-11-28,2018,332,1.33520375,1.33520375,92.9034689690345
"D01","HOPB",2018-11-29,2018,333,1.60889013888889,1.60889013888889,91.0300625801456
"D01","HOPB",2018-11-30,2018,334,0.00171,0.00171,88.0163966773678
"D01","HOPB",2018-12-01,2018,335,-0.934706944444444,0,77.3787974412567
"D01","HOPB",2018-12-02,2018,336,1.84117833333333,1.84117833333333,64.7691031357012
"D01","HOPB",2018-12-03,2018,337,5.02606245614035,5.02606245614035,58.0714708696193
"D01","HOPB",2018-12-04,2018,338,0.332712361111111,0.332712361111111,53.024811911286
"D01","HOPB",2018-12-05,2018,339,-5.13364763888889,0,50.4664648973971
"D01","HOPB",2018-12-06,2018,340,-3.03015569444444,0,43.1231390640637
"D01","HOPB",2018-12-07,2018,341,-2.11408444444444,0,32.4589530486034
"D01","HOPB",2018-12-08,2018,342,-6.99184819444444,0,27.0904324236034
"D01","HOPB",2018-12-09,2018,343,-6.49820861111111,0,25.537201729159
"D01","HOPB",2018-12-10,2018,344,-5.20853791666667,0,21.150624229159
"D01","HOPB",2018-12-11,2018,345,-7.18490305555556,0,20.5625678402701
"D01","HOPB",2018-12-12,2018,346,-3.41985590277778,0,20.5625678402701
"D01","HOPB",2018-12-13,2018,347,-6.89162958333333,0,17.7786403402701
"D01","HOPB",2018-12-14,2018,348,-0.610032430555556,0,17.7786403402701
"D01","HOPB",2018-12-15,2018,349,4.27685583333333,4.27685583333333,22.0554961736034
"D01","HOPB",2018-12-16,2018,350,1.35993645833333,1.35993645833333,23.4154326319368
"D01","HOPB",2018-12-17,2018,351,0.972665625,0.972665625,22.9220402013812
"D01","HOPB",2018-12-18,2018,352,-3.43056289308176,0,22.1574728402701
"D01","HOPB",2018-12-19,2018,353,-5.40040979166667,0,21.8676175255848
"D01","HOPB",2018-12-20,2018,354,-3.05095993055556,0,21.4637376644737
"D01","HOPB",2018-12-21,2018,355,6.811175625,6.811175625,28.2749132894737
"D01","HOPB",2018-12-22,2018,356,6.76572284722222,6.76572284722222,35.0406361366959
"D01","HOPB",2018-12-23,2018,357,-0.731236041666667,0,35.0406361366959
"D01","HOPB",2018-12-24,2018,358,-1.73614618055556,0,35.0406361366959
"D01","HOPB",2018-12-25,2018,359,-0.619449097222222,0,33.1645380811403
"D01","HOPB",2018-12-26,2018,360,-4.37312083333333,0,32.0879340533626
"D01","HOPB",2018-12-27,2018,361,-1.40157756944444,0,30.3321134283626
"D01","HOPB",2018-12-28,2018,362,0.636016388888889,0.636016388888889,29.6329260672515
"D01","HOPB",2018-12-29,2018,363,5.29944340277778,5.29944340277778,33.3234793311403
"D01","HOPB",2018-12-30,2018,364,-2.06894273801251,0,33.3217693311404
"D01","HOPB",2018-12-31,2018,365,-0.695713958333333,0,33.3217693311404
"D01","HOPB",2019-01-01,2019,1,3.46308611111111,3.46308611111111,NA
"D01","HOPB",2019-01-02,2019,2,-2.86664291666667,0,NA
"D01","HOPB",2019-01-03,2019,3,-0.314961692969871,0,NA
"D01","HOPB",2019-01-04,2019,4,0.761027708333333,0.761027708333333,NA
"D01","HOPB",2019-01-05,2019,5,0.55694735744089,0.55694735744089,NA
"D01","HOPB",2019-01-06,2019,6,-0.359835416666667,0,NA
"D01","HOPB",2019-01-07,2019,7,-6.91883527777778,0,NA
"D01","HOPB",2019-01-08,2019,8,-2.99142486111111,0,NA
"D01","HOPB",2019-01-09,2019,9,1.40091298611111,1.40091298611111,NA
"D01","HOPB",2019-01-10,2019,10,-1.46787472222222,0,NA
"D01","HOPB",2019-01-11,2019,11,-7.49169104166667,0,NA
"D01","HOPB",2019-01-12,2019,12,-10.1893351388889,0,NA
"D01","HOPB",2019-01-13,2019,13,-9.53343451388889,0,NA
"D01","HOPB",2019-01-14,2019,14,-8.91138076388889,0,NA
"D01","HOPB",2019-01-15,2019,15,-6.86937791666667,0,NA
"D01","HOPB",2019-01-16,2019,16,-4.40880854166667,0,NA
"D01","HOPB",2019-01-17,2019,17,-6.52603305555556,0,NA
"D01","HOPB",2019-01-18,2019,18,-4.54299111111111,0,NA
"D01","HOPB",2019-01-19,2019,19,-3.71199972222222,0,NA
"D01","HOPB",2019-01-20,2019,20,-6.19750694444444,0,NA
"D01","HOPB",2019-01-21,2019,21,-17.8190229861111,0,NA
"D01","HOPB",2019-01-22,2019,22,-15.0795439583333,0,NA
"D01","HOPB",2019-01-23,2019,23,-6.11318838348495,0,NA
"D01","HOPB",2019-01-24,2019,24,6.4769211952745,6.4769211952745,NA
"D01","HOPB",2019-01-25,2019,25,-0.613849791666667,0,NA
"D01","HOPB",2019-01-26,2019,26,-6.50487340277778,0,NA
"D01","HOPB",2019-01-27,2019,27,-5.40129875,0,NA
"D01","HOPB",2019-01-28,2019,28,-4.35500923611111,0,NA
"D01","HOPB",2019-01-29,2019,29,-8.21133055555556,0,NA
"D01","HOPB",2019-01-30,2019,30,-5.11654796918767,0,12.6588953582709
"D01","HOPB",2019-01-31,2019,31,-16.7443774305556,0,9.19580924715983
"D01","HOPB",2019-02-01,2019,32,-16.6986352083333,0,9.19580924715983
"D01","HOPB",2019-02-02,2019,33,-12.9677552083333,0,9.19580924715983
"D01","HOPB",2019-02-03,2019,34,-0.573438194444444,0,8.4347815388265
"D01","HOPB",2019-02-04,2019,35,-0.0058771527777778,0,7.87783418138561
"D01","HOPB",2019-02-05,2019,36,3.40255909722222,3.40255909722222,11.2803932786078
"D01","HOPB",2019-02-06,2019,37,0.810792222222222,0.810792222222222,12.0911855008301
"D01","HOPB",2019-02-07,2019,38,0.635003055555556,0.635003055555556,12.7261885563856
"D01","HOPB",2019-02-08,2019,39,1.89676381944444,1.89676381944444,13.2220393897189
"D01","HOPB",2019-02-09,2019,40,-4.28327527777778,0,13.2220393897189
"D01","HOPB",2019-02-10,2019,41,-5.38693986111111,0,13.2220393897189
"D01","HOPB",2019-02-11,2019,42,-3.08717958333333,0,13.2220393897189
"D01","HOPB",2019-02-12,2019,43,-7.82930597222222,0,13.2220393897189
"D01","HOPB",2019-02-13,2019,44,-1.39480771929825,0,13.2220393897189
"D01","HOPB",2019-02-14,2019,45,-2.11043479166667,0,13.2220393897189
"D01","HOPB",2019-02-15,2019,46,-1.59644839385475,0,13.2220393897189
"D01","HOPB",2019-02-16,2019,47,0.421432916666667,0.421432916666667,13.6434723063856
"D01","HOPB",2019-02-17,2019,48,-4.86291555555556,0,13.6434723063856
"D01","HOPB",2019-02-18,2019,49,-3.12011041666667,0,13.6434723063856
"D01","HOPB",2019-02-19,2019,50,-8.10725333333333,0,13.6434723063856
"D01","HOPB",2019-02-20,2019,51,-9.70895756944445,0,13.6434723063856
"D01","HOPB",2019-02-21,2019,52,-1.56082895833333,0,13.6434723063856
"D01","HOPB",2019-02-22,2019,53,2.1645575,2.1645575,15.8080298063856
"D01","HOPB",2019-02-23,2019,54,-2.22644590277778,0,9.33110861111111
"D01","HOPB",2019-02-24,2019,55,-0.193727638888889,0,9.33110861111111
"D01","HOPB",2019-02-25,2019,56,0.267289054726368,0.267289054726368,9.59839766583748
"D01","HOPB",2019-02-26,2019,57,-5.8972453125,0,9.59839766583748
"D01","HOPB",2019-02-27,2019,58,-10.6133933333333,0,9.59839766583748
"D01","HOPB",2019-02-28,2019,59,-7.58068208333333,0,9.59839766583748
"D01","HOPB",2019-03-01,2019,60,-7.13154877192982,0,9.59839766583748
"D01","HOPB",2019-03-02,2019,61,-2.12672930555556,0,9.59839766583748
"D01","HOPB",2019-03-03,2019,62,-0.304597986111111,0,9.59839766583748
"D01","HOPB",2019-03-04,2019,63,-0.543089930555556,0,9.59839766583748
"D01","HOPB",2019-03-05,2019,64,-8.27405256944444,0,9.59839766583748
"D01","HOPB",2019-03-06,2019,65,-9.51432798611111,0,9.59839766583748
"D01","HOPB",2019-03-07,2019,66,-11.7073474305556,0,6.19583856861526
"D01","HOPB",2019-03-08,2019,67,-8.89310604166667,0,5.38504634639304
"D01","HOPB",2019-03-09,2019,68,-5.273136875,0,4.75004329083748
"D01","HOPB",2019-03-10,2019,69,-2.23401722222222,0,2.85327947139303
"D01","HOPB",2019-03-11,2019,70,2.27105118055556,2.27105118055556,5.12433065194859
"D01","HOPB",2019-03-12,2019,71,0.698212083333333,0.698212083333333,5.82254273528192
"D01","HOPB",2019-03-13,2019,72,-1.73193576388889,0,5.82254273528192
"D01","HOPB",2019-03-14,2019,73,3.05780875,3.05780875,8.88035148528192
"D01","HOPB",2019-03-15,2019,74,6.58272305555556,6.58272305555556,15.4630745408375
"D01","HOPB",2019-03-16,2019,75,3.81869791666667,3.81869791666667,19.2817724575041
"D01","HOPB",2019-03-17,2019,76,-0.666398888888889,0,19.2817724575041
"D01","HOPB",2019-03-18,2019,77,-2.52500020833333,0,18.8603395408375
"D01","HOPB",2019-03-19,2019,78,-1.57666479166667,0,18.8603395408375
"D01","HOPB",2019-03-20,2019,79,0.573834652777778,0.573834652777778,19.4341741936153
"D01","HOPB",2019-03-21,2019,80,2.344805625,2.344805625,21.7789798186153
"D01","HOPB",2019-03-22,2019,81,2.31146770833333,2.31146770833333,24.0904475269486
"D01","HOPB",2019-03-23,2019,82,0.516540347222222,0.516540347222222,24.6069878741708
"D01","HOPB",2019-03-24,2019,83,2.347733125,2.347733125,24.7901634991708
"D01","HOPB",2019-03-25,2019,84,1.89887944444444,1.89887944444444,26.6890429436153
"D01","HOPB",2019-03-26,2019,85,-0.257292847222222,0,26.6890429436153
"D01","HOPB",2019-03-27,2019,86,-1.90261071428571,0,26.4217538888889
"D01","HOPB",2019-03-28,2019,87,2.34109305555556,2.34109305555556,28.7628469444444
"D01","HOPB",2019-03-29,2019,88,5.13571229166667,5.13571229166667,33.8985592361111
"D01","HOPB",2019-03-30,2019,89,7.01024930555556,7.01024930555556,40.9088085416667
"D01","HOPB",2019-03-31,2019,90,9.93730041666667,9.93730041666667,50.8461089583333
"D01","HOPB",2019-04-01,2019,91,1.29115715277778,1.29115715277778,52.1372661111111
"D01","HOPB",2019-04-02,2019,92,0.518457916666667,0.518457916666667,52.6557240277778
"D01","HOPB",2019-04-03,2019,93,6.16099826388889,6.16099826388889,58.8167222916667
"D01","HOPB",2019-04-04,2019,94,4.10389270833333,4.10389270833333,62.920615
"D01","HOPB",2019-04-05,2019,95,0.711675902777778,0.711675902777778,63.6322909027778
"D01","HOPB",2019-04-06,2019,96,4.62800833333333,4.62800833333333,68.2602992361111
"D01","HOPB",2019-04-07,2019,97,7.37955423611111,7.37955423611111,75.6398534722222
"D01","HOPB",2019-04-08,2019,98,5.54968847222222,5.54968847222222,81.1895419444444
"D01","HOPB",2019-04-09,2019,99,2.01278305555556,2.01278305555556,83.202325
"D01","HOPB",2019-04-10,2019,100,1.95142302771855,1.95142302771855,82.882696847163
"D01","HOPB",2019-04-11,2019,101,2.12018347222222,2.12018347222222,84.3046682360519
"D01","HOPB",2019-04-12,2019,102,4.51254930555556,4.51254930555556,88.8172175416074
"D01","HOPB",2019-04-13,2019,103,14.5300759722222,14.5300759722222,100.28948476383
"D01","HOPB",2019-04-14,2019,104,12.6387245138889,12.6387245138889,106.345486222163
"D01","HOPB",2019-04-15,2019,105,12.8422024305556,12.8422024305556,115.368990736052
"D01","HOPB",2019-04-16,2019,106,6.50446938040346,6.50446938040346,121.873460116455
"D01","HOPB",2019-04-17,2019,107,6.33138597222222,6.33138597222222,128.204846088678
"D01","HOPB",2019-04-18,2019,108,5.129605625,5.129605625,133.334451713678
"D01","HOPB",2019-04-19,2019,109,15.1199865972222,15.1199865972222,147.880603658122
"D01","HOPB",2019-04-20,2019,110,18.03136875,18.03136875,163.567166783122
"D01","HOPB",2019-04-21,2019,111,14.0761178472222,14.0761178472222,175.331816922011
"D01","HOPB",2019-04-22,2019,112,12.5537045138889,12.5537045138889,187.368981088678
"D01","HOPB",2019-04-23,2019,113,13.7820724305556,13.7820724305556,198.803320394233
"D01","HOPB",2019-04-24,2019,114,11.642707122708,11.642707122708,208.547148072497
"D01","HOPB",2019-04-25,2019,115,8.71938888888889,8.71938888888889,217.266536961386
"D01","HOPB",2019-04-26,2019,116,8.06543125,8.06543125,225.331968211386
"D01","HOPB",2019-04-27,2019,117,5.79025222222222,5.79025222222222,228.781127378052
"D01","HOPB",2019-04-28,2019,118,5.35501395833333,5.35501395833333,229.000429044719
"D01","HOPB",2019-04-29,2019,119,5.92228909722222,5.92228909722222,227.912468836386
"D01","HOPB",2019-04-30,2019,120,6.70002479166667,6.70002479166667,224.675193211386
"D01","HOPB",2019-05-01,2019,121,6.35018965277778,6.35018965277778,229.734225711386
"D01","HOPB",2019-05-02,2019,122,7.93796152777778,7.93796152777778,237.153729322497
"D01","HOPB",2019-05-03,2019,123,7.55480277777778,7.55480277777778,238.547533836386
"D01","HOPB",2019-05-04,2019,124,12.3696104166667,12.3696104166667,246.813251544719
"D01","HOPB",2019-05-05,2019,125,11.9789210416667,11.9789210416667,258.080496683608
"D01","HOPB",2019-05-06,2019,126,12.4758368055556,12.4758368055556,265.92832515583
"D01","HOPB",2019-05-07,2019,127,11.931920625,11.931920625,270.480691544719
"D01","HOPB",2019-05-08,2019,128,12.497804375,12.497804375,277.428807447497
"D01","HOPB",2019-05-09,2019,129,8.96516875,8.96516875,284.381193141941
"D01","HOPB",2019-05-10,2019,130,10.8178374130737,10.8178374130737,293.247607527296
"D01","HOPB",2019-05-11,2019,131,12.9504095833333,12.9504095833333,304.077833638407
"D01","HOPB",2019-05-12,2019,132,6.70929576388889,6.70929576388889,306.274580096741
"D01","HOPB",2019-05-13,2019,133,6.54802034722222,6.54802034722222,298.292524471741
"D01","HOPB",2019-05-14,2019,134,4.56726548611111,4.56726548611111,290.221065443963
"D01","HOPB",2019-05-15,2019,135,8.06211010452962,8.06211010452962,285.440973117937
"D01","HOPB",2019-05-16,2019,136,11.1644645833333,11.1644645833333,290.100968320867
"D01","HOPB",2019-05-17,2019,137,9.63048027777778,9.63048027777778,293.400062626422
"D01","HOPB",2019-05-18,2019,138,13.5757610416667,13.5757610416667,301.846218043089
"D01","HOPB",2019-05-19,2019,139,14.1022055555556,14.1022055555556,300.828437001422
"D01","HOPB",2019-05-20,2019,140,19.7599855555556,19.7599855555556,302.557053806978
"D01","HOPB",2019-05-21,2019,141,14.6100746527778,14.6100746527778,303.091010612534
"D01","HOPB",2019-05-22,2019,142,13.1105040277778,13.1105040277778,303.647810126422
"D01","HOPB",2019-05-23,2019,143,13.072880293501,13.072880293501,302.938617989368
"D01","HOPB",2019-05-24,2019,144,14.9947772916667,14.9947772916667,306.290688158327
"D01","HOPB",2019-05-25,2019,145,14.0481102083333,14.0481102083333,311.619409477771
"D01","HOPB",2019-05-26,2019,146,17.5654297916667,17.5654297916667,321.119408019438
"D01","HOPB",2019-05-27,2019,147,18.0392407638889,18.0392407638889,333.368396561104
"D01","HOPB",2019-05-28,2019,148,11.3695245138889,11.3695245138889,339.38290711666
"D01","HOPB",2019-05-29,2019,149,9.25729548611111,9.25729548611111,342.717913505549
"D01","HOPB",2019-05-30,2019,150,12.7271302777778,12.7271302777778,348.74501899166
"D01","HOPB",2019-05-31,2019,151,16.499759375,16.499759375,358.894588713882
"D01","HOPB",2019-06-01,2019,152,14.9195002083333,14.9195002083333,365.876127394438
"D01","HOPB",2019-06-02,2019,153,16.0535706944444,16.0535706944444,374.374895311104
"D01","HOPB",2019-06-03,2019,154,12.6497038888889,12.6497038888889,374.654988783327
"D01","HOPB",2019-06-04,2019,155,11.2466313194444,11.2466313194444,373.922699061104
"D01","HOPB",2019-06-05,2019,156,17.0058763888889,17.0058763888889,378.452738644438
"D01","HOPB",2019-06-06,2019,157,19.3485841666667,19.3485841666667,385.869402186104
"D01","HOPB",2019-06-07,2019,158,16.4445786270347,16.4445786270347,389.816176438139
"D01","HOPB",2019-06-08,2019,159,16.3795954166667,16.3795954166667,397.230603104806
"D01","HOPB",2019-06-09,2019,160,15.2100448611111,15.2100448611111,401.622810552843
"D01","HOPB",2019-06-10,2019,161,15.854644375,15.854644375,404.52704534451
"D01","HOPB",2019-06-11,2019,162,18.2397988194444,18.2397988194444,416.057548400065
"D01","HOPB",2019-06-12,2019,163,14.2428194444444,14.2428194444444,423.752347497288
"D01","HOPB",2019-06-13,2019,164,11.3284074305556,11.3284074305556,430.513489441732
"D01","HOPB",2019-06-14,2019,165,13.2152544444444,13.2152544444444,435.666633781647
"D01","HOPB",2019-06-15,2019,166,15.5866438888889,15.5866438888889,440.088813087202
"D01","HOPB",2019-06-16,2019,167,16.9928152083333,16.9928152083333,447.451148017758
"D01","HOPB",2019-06-17,2019,168,17.3769720833333,17.3769720833333,451.252359059425
"D01","HOPB",2019-06-18,2019,169,15.7938157638889,15.7938157638889,452.943969267758
"D01","HOPB",2019-06-19,2019,170,18.1638231148696,18.1638231148696,451.347806827072
"D01","HOPB",2019-06-20,2019,171,18.6653680555556,18.6653680555556,455.40310022985
"D01","HOPB",2019-06-21,2019,172,17.8012461111111,17.8012461111111,460.093842313183
"D01","HOPB",2019-06-22,2019,173,16.3264120833333,16.3264120833333,463.347374103015
"D01","HOPB",2019-06-23,2019,174,17.4943004166667,17.4943004166667,465.846897228015
"D01","HOPB",2019-06-24,2019,175,18.7327584027778,18.7327584027778,470.53154542246
"D01","HOPB",2019-06-25,2019,176,16.9102955974843,16.9102955974843,469.876411228277
"D01","HOPB",2019-06-26,2019,177,19.7629482638889,19.7629482638889,471.600118728277
"D01","HOPB",2019-06-27,2019,178,19.7472844444444,19.7472844444444,479.977878658833
"D01","HOPB",2019-06-28,2019,179,20.0327902777778,20.0327902777778,490.7533734505
"D01","HOPB",2019-06-29,2019,180,20.0459774305556,20.0459774305556,498.072220603277
"D01","HOPB",2019-06-30,2019,181,17.9505622916667,17.9505622916667,499.523023519944
"D01","HOPB",2019-07-01,2019,182,17.9528496527778,17.9528496527778,502.556372964389
"D01","HOPB",2019-07-02,2019,183,19.3008109722222,19.3008109722222,505.803613242166
"D01","HOPB",2019-07-03,2019,184,20.4316835549335,20.4316835549335,513.585592908211
"D01","HOPB",2019-07-04,2019,185,20.6726442361111,20.6726442361111,523.011605824878
"D01","HOPB",2019-07-05,2019,186,21.4404650694444,21.4404650694444,527.446194505433
"D01","HOPB",2019-07-06,2019,187,23.3785086805556,23.3785086805556,531.476119019322
"D01","HOPB",2019-07-07,2019,188,20.6254328472222,20.6254328472222,535.65697323951
"D01","HOPB",2019-07-08,2019,189,16.8628121527778,16.8628121527778,536.140189975621
"D01","HOPB",2019-07-09,2019,190,17.5437647222222,17.5437647222222,538.473909836732
"D01","HOPB",2019-07-10,2019,191,19.2874804166667,19.2874804166667,541.906745878399
"D01","HOPB",2019-07-11,2019,192,19.80247375,19.80247375,543.469420808954
"D01","HOPB",2019-07-12,2019,193,22.129231875,22.129231875,551.35583323951
"D01","HOPB",2019-07-13,2019,194,21.0194515972222,21.0194515972222,561.046877406176
"D01","HOPB",2019-07-14,2019,195,21.2065314583333,21.2065314583333,569.038154420065
"D01","HOPB",2019-07-15,2019,196,19.22828581363,19.22828581363,572.679796344806
"D01","HOPB",2019-07-16,2019,197,18.4768263194444,18.4768263194444,574.163807455917
"D01","HOPB",2019-07-17,2019,198,21.6324596069869,21.6324596069869,578.419294979571
"D01","HOPB",2019-07-18,2019,199,19.9243735877863,19.9243735877863,582.549852803468
"D01","HOPB",2019-07-19,2019,200,21.1971211111111,21.1971211111111,585.58315079971
"D01","HOPB",2019-07-20,2019,201,24.9962264583333,24.9962264583333,591.914009202488
"D01","HOPB",2019-07-21,2019,202,24.0004475694444,24.0004475694444,598.113210660821
"D01","HOPB",2019-07-22,2019,203,19.7292348675035,19.7292348675035,601.516033444991
"D01","HOPB",2019-07-23,2019,204,16.984607505361,16.984607505361,601.006340533685
"D01","HOPB",2019-07-24,2019,205,18.0210371527778,18.0210371527778,600.294619283686
"D01","HOPB",2019-07-25,2019,206,16.8523441093969,16.8523441093969,600.236667795598
"D01","HOPB",2019-07-26,2019,207,18.4408688888889,18.4408688888889,598.914588420598
